uniqID,pair,j1,j2,class,quant_con,qual_con
AT3G50500-AT5G668805-6+IR,AT3G50500-AT5G66880,5-6,5-6,+IR,N,Y
AT3G50500-AT5G668806-7-ALTA,AT3G50500-AT5G66880,6-7,6-7,-ALTA,N,N
AT3G50500-AT5G668806-7+IR,AT3G50500-AT5G66880,6-7,6-7,+IR,N,N
AT3G50500-AT5G668807-8+IR,AT3G50500-AT5G66880,7-8,7-8,+IR,N,Y
AT3G50500-AT5G668808-9+IR,AT3G50500-AT5G66880,8-9,8-9,+IR,N,Y
AT3G50700-AT5G667301-2+IR,AT3G50700-AT5G66730,1-2,1-2,+IR,N,N
AT3G50700-AT5G667302-3+ALTD,AT3G50700-AT5G66730,2-3,2-3,+ALTD,N,N
AT3G50700-AT5G667302-3+IR,AT3G50700-AT5G66730,2-3,2-3,+IR,N,N
AT3G50700-AT5G667303-4+IR,AT3G50700-AT5G66730,3-4,3-4,+IR,Y,Y
AT3G50960-AT5G664104-5+IR,AT3G50960-AT5G66410,4-5,3-4,+IR,N,N
AT3G50960-AT5G664106-7+IR,AT3G50960-AT5G66410,6-7,5-6,+IR,N,N
AT3G50960-AT5G664107-8+IR,AT3G50960-AT5G66410,7-8,6-7,+IR,N,N
AT3G51080-AT5G663202-3+IR,AT3G51080-AT5G66320,2-3,2-3,+IR,N,N
AT3G51150-AT5G6631010-11+ALTA,AT3G51150-AT5G66310,10-11,10-11,+ALTA,N,N
AT3G51150-AT5G6631010-11+IR,AT3G51150-AT5G66310,10-11,10-11,+IR,N,N
AT3G51150-AT5G6631011-12+IR,AT3G51150-AT5G66310,11-12,11-12,+IR,N,N
AT3G51150-AT5G663103-4-ALTA,AT3G51150-AT5G66310,3-4,3-4,-ALTA,Y,Y
AT3G51150-AT5G663104-5+ALTD,AT3G51150-AT5G66310,4-5,4-5,+ALTD,N,N
AT3G51150-AT5G663105-6+IR,AT3G51150-AT5G66310,5-6,5-6,+IR,N,N
AT3G51150-AT5G663106-7+IR,AT3G51150-AT5G66310,6-7,6-7,+IR,N,N
AT3G51260-AT5G661401-2-ALTA,AT3G51260-AT5G66140,1-2,1-2,-ALTA,N,N
AT3G51260-AT5G661401-2+IR,AT3G51260-AT5G66140,1-2,1-2,+IR,N,N
AT3G51260-AT5G661402-3+IR,AT3G51260-AT5G66140,2-3,2-3,+IR,N,Y
AT3G51370-AT5G660803-4+IR,AT3G51370-AT5G66080,3-4,2-3,+IR,N,Y
AT3G51370-AT5G660804-5+IR,AT3G51370-AT5G66080,4-5,3-4,+IR,N,Y
AT3G55630-AT5G0598010-11-ALTA,AT3G55630-AT5G05980,10-11,11-12,-ALTA,N,N
AT3G55630-AT5G0598010-11+ALTA,AT3G55630-AT5G05980,10-11,11-12,+ALTA,N,N
AT3G55630-AT5G0598010-11+IR,AT3G55630-AT5G05980,10-11,11-12,+IR,N,Y
AT3G55630-AT5G0598011-12-ALTD,AT3G55630-AT5G05980,11-12,12-13,-ALTD,N,N
AT3G55630-AT5G0598011-12+IR,AT3G55630-AT5G05980,11-12,12-13,+IR,N,Y
AT3G55630-AT5G059803-4+ALTA,AT3G55630-AT5G05980,3-4,4-5,+ALTA,Y,Y
AT3G55630-AT5G059803-4+ALTD,AT3G55630-AT5G05980,3-4,4-5,+ALTD,N,N
AT3G55630-AT5G059803-4+IR,AT3G55630-AT5G05980,3-4,4-5,+IR,N,Y
AT4G03820-AT4G222701-2+IR,AT4G03820-AT4G22270,1-2,1-2,+IR,Y,Y
AT4G04210-AT4G221501-2+IR,AT4G04210-AT4G22150,1-2,1-2,+IR,N,Y
AT4G04210-AT4G221502-3+IR,AT4G04210-AT4G22150,2-3,2-3,+IR,Y,Y
AT4G04210-AT4G221503-4+IR,AT4G04210-AT4G22150,3-4,3-4,+IR,N,Y
AT4G04340-AT4G2212010-11+IR,AT4G04340-AT4G22120,10-11,8-9,+IR,N,N
AT4G04340-AT4G2212011-12+IR,AT4G04340-AT4G22120,11-12,9-10,+IR,N,N
AT4G04340-AT4G221205-6+IR,AT4G04340-AT4G22120,5-6,5-6,+IR,N,N
AT4G04340-AT4G221206-7+IR,AT4G04340-AT4G22120,6-7,6-7,+IR,N,N
AT4G04620-AT4G219805-6+IR,AT4G04620-AT4G21980,5-6,4-5,+IR,N,N
AT4G04860-AT4G218101-2+IR,AT4G04860-AT4G21810,1-2,1-2,+IR,N,N
AT4G04860-AT4G218102-3+IR,AT4G04860-AT4G21810,2-3,2-3,+IR,N,Y
AT4G04860-AT4G218103-4+IR,AT4G04860-AT4G21810,3-4,3-4,+IR,N,Y
AT4G04860-AT4G218104-5+IR,AT4G04860-AT4G21810,4-5,4-5,+IR,Y,Y
AT4G04860-AT4G218105-6+IR,AT4G04860-AT4G21810,5-6,5-6,+IR,N,N
AT4G04890-AT4G2175010-11+IR,AT4G04890-AT4G21750,10-11,9-10,+IR,N,N
AT4G04890-AT4G2175011-12-ALTA,AT4G04890-AT4G21750,11-12,10-11,-ALTA,N,Y
AT4G04890-AT4G2175011-12+IR,AT4G04890-AT4G21750,11-12,10-11,+IR,N,Y
AT4G04890-AT4G217503-4+IR,AT4G04890-AT4G21750,3-4,3-4,+IR,N,N
AT4G04890-AT4G217506-7+IR,AT4G04890-AT4G21750,6-7,5-6,+IR,N,N
AT4G04890-AT4G217507-8+IR,AT4G04890-AT4G21750,7-8,6-7,+IR,N,N
AT4G05330-AT4G211603-4-ALTA,AT4G05330-AT4G21160,3-4,3-4,-ALTA,N,N
AT4G05330-AT4G211603-4+IR,AT4G05330-AT4G21160,3-4,3-4,+IR,N,Y
AT4G05330-AT4G211604-5+IR,AT4G05330-AT4G21160,4-5,4-5,+IR,N,N
AT4G05330-AT4G211606-7+IR,AT4G05330-AT4G21160,6-7,6-7,+IR,Y,Y
AT4G05330-AT4G211607-8-ALTA,AT4G05330-AT4G21160,7-8,7-8,-ALTA,N,N
AT4G05330-AT4G211607-8+IR,AT4G05330-AT4G21160,7-8,7-8,+IR,N,Y
AT4G05330-AT4G211608-9+IR,AT4G05330-AT4G21160,8-9,8-9,+IR,Y,Y
AT4G05420-AT4G2110017-18+IR,AT4G05420-AT4G21100,17-18,17-18,+IR,N,N
AT4G05420-AT4G2110018-19+IR,AT4G05420-AT4G21100,18-19,18-19,+IR,N,N
AT4G05420-AT4G211007-8+IR,AT4G05420-AT4G21100,7-8,7-8,+IR,N,N
AT4G10730-AT4G241002-3+IR,AT4G10730-AT4G24100,2-3,1-2,+IR,N,N
AT4G10730-AT4G241006-7+IR,AT4G10730-AT4G24100,6-7,5-6,+IR,N,N
AT4G10730-AT4G241007-8+ALTA,AT4G10730-AT4G24100,7-8,6-7,+ALTA,N,Y
AT4G10730-AT4G241007-8+IR,AT4G10730-AT4G24100,7-8,6-7,+IR,N,Y
AT4G11090-AT4G237902-3+ALTD,AT4G11090-AT4G23790,2-3,2-3,+ALTD,N,N
AT4G11090-AT4G237902-3+IR,AT4G11090-AT4G23790,2-3,2-3,+IR,N,N
AT4G11220-AT4G236301-2-ALTA,AT4G11220-AT4G23630,1-2,2-3,-ALTA,N,N
AT4G11220-AT4G236301-2+IR,AT4G11220-AT4G23630,1-2,2-3,+IR,Y,Y
AT4G11220-AT4G236302-3+IR,AT4G11220-AT4G23630,2-3,3-4,+IR,Y,Y
AT4G11220-AT4G236303-4+IR,AT4G11220-AT4G23630,3-4,4-5,+IR,N,Y
AT4G11220-AT4G236304-5+IR,AT4G11220-AT4G23630,4-5,5-6,+IR,Y,Y
AT4G11260-AT4G235701-2-ALTA,AT4G11260-AT4G23570,1-2,1-2,-ALTA,N,N
AT4G11260-AT4G235701-2+IR,AT4G11260-AT4G23570,1-2,1-2,+IR,N,Y
AT4G11260-AT4G235702-3+IR,AT4G11260-AT4G23570,2-3,2-3,+IR,N,N
AT4G11260-AT4G235705-6+IR,AT4G11260-AT4G23570,5-6,5-6,+IR,N,N
AT4G11260-AT4G235706-7+IR,AT4G11260-AT4G23570,6-7,6-7,+IR,N,N
AT4G11260-AT4G235709-10+IR,AT4G11260-AT4G23570,9-10,9-10,+IR,N,N
AT4G11350-AT4G234901-2+IR,AT4G11350-AT4G23490,1-2,1-2,+IR,N,N
AT4G11380-AT4G2346010-11+IR,AT4G11380-AT4G23460,10-11,8-9,+IR,N,N
AT4G11380-AT4G2346011-12+IR,AT4G11380-AT4G23460,11-12,9-10,+IR,N,N
AT4G11380-AT4G2346014-15-ALTA,AT4G11380-AT4G23460,14-15,12-13,-ALTA,N,N
AT4G11380-AT4G2346014-15+IR,AT4G11380-AT4G23460,14-15,12-13,+IR,N,N
AT4G11380-AT4G234605-6+IR,AT4G11380-AT4G23460,5-6,3-4,+IR,N,N
AT4G11380-AT4G234606-7+IR,AT4G11380-AT4G23460,6-7,4-5,+IR,Y,Y
AT4G11920-AT4G229101-2+IR,AT4G11920-AT4G22910,1-2,1-2,+IR,Y,Y
AT4G12030-AT4G228404-5-ALTA,AT4G12030-AT4G22840,4-5,3-4,-ALTA,N,N
AT4G12030-AT4G228404-5+ALTD,AT4G12030-AT4G22840,4-5,3-4,+ALTD,N,N
AT4G12030-AT4G228404-5+IR,AT4G12030-AT4G22840,4-5,3-4,+IR,N,Y
AT4G12030-AT4G228405-6+IR,AT4G12030-AT4G22840,5-6,5-6,+IR,N,N
AT4G12060-AT4G253703-4+IR,AT4G12060-AT4G25370,3-4,3-4,+IR,N,N
AT4G12460-AT4G225401-2+ALTA,AT4G12460-AT4G22540,1-2,1-2,+ALTA,N,Y
AT4G12460-AT4G225401-2+ALTA;+ALTD,AT4G12460-AT4G22540,1-2,1-2,+ALTA;+ALTD,N,N
AT4G12460-AT4G225401-2+ALTD,AT4G12460-AT4G22540,1-2,1-2,+ALTD,N,Y
AT4G12460-AT4G225401-2+ALTD;+ALTA,AT4G12460-AT4G22540,1-2,1-2,+ALTD;+ALTA,N,N
AT4G12460-AT4G225401-2+IR,AT4G12460-AT4G22540,1-2,1-2,+IR,N,Y
AT4G12460-AT4G225404-5+ALTA,AT4G12460-AT4G22540,4-5,4-5,+ALTA,N,N
AT4G12460-AT4G225404-5+IR,AT4G12460-AT4G22540,4-5,4-5,+IR,N,N
AT4G12460-AT4G225405-6-ALTA,AT4G12460-AT4G22540,5-6,5-6,-ALTA,Y,Y
AT4G12460-AT4G225405-6+IR,AT4G12460-AT4G22540,5-6,5-6,+IR,N,Y
AT4G12460-AT4G225406-7+ALTD,AT4G12460-AT4G22540,6-7,6-7,+ALTD,N,N
AT4G12460-AT4G225407-8+IR,AT4G12460-AT4G22540,7-8,7-8,+IR,N,N
AT4G12460-AT4G225408-9-ALTA,AT4G12460-AT4G22540,8-9,8-9,-ALTA,N,N
AT4G12460-AT4G225408-9+IR,AT4G12460-AT4G22540,8-9,8-9,+IR,N,Y
AT4G12460-AT4G225409-10+IR,AT4G12460-AT4G22540,9-10,9-10,+IR,N,Y
AT4G12600-AT4G223801-2-ALTD,AT4G12600-AT4G22380,1-2,1-2,-ALTD,N,N
AT4G12600-AT4G223801-2+IR,AT4G12600-AT4G22380,1-2,1-2,+IR,N,Y
AT4G17190-AT5G4777010-11+IR,AT4G17190-AT5G47770,10-11,11-12,+IR,N,N
AT4G17190-AT5G477703-4+IR,AT4G17190-AT5G47770,3-4,3-4,+IR,N,Y
AT4G17190-AT5G477704-5+IR,AT4G17190-AT5G47770,4-5,5-6,+IR,N,Y
AT4G17190-AT5G477705-6+IR,AT4G17190-AT5G47770,5-6,6-7,+IR,N,Y
AT4G17190-AT5G477706-7+IR,AT4G17190-AT5G47770,6-7,7-8,+IR,Y,Y
AT4G17190-AT5G477708-9+IR,AT4G17190-AT5G47770,8-9,9-10,+IR,N,N
AT4G17190-AT5G477709-10+ALTD,AT4G17190-AT5G47770,9-10,10-11,+ALTD,N,N
AT4G17190-AT5G477709-10+IR,AT4G17190-AT5G47770,9-10,10-11,+IR,Y,Y
AT4G17270-AT5G4754010-11+IR,AT4G17270-AT5G47540,10-11,10-11,+IR,N,N
AT4G17270-AT5G475403-4+ALTA,AT4G17270-AT5G47540,3-4,3-4,+ALTA,N,N
AT4G17270-AT5G475403-4+IR,AT4G17270-AT5G47540,3-4,3-4,+IR,N,N
AT4G17270-AT5G475404-5+IR,AT4G17270-AT5G47540,4-5,4-5,+IR,N,N
AT4G17270-AT5G475406-7+IR,AT4G17270-AT5G47540,6-7,6-7,+IR,Y,Y
AT4G17270-AT5G475407-8+IR,AT4G17270-AT5G47540,7-8,7-8,+IR,N,N
AT4G17486-AT5G473102-3+IR,AT4G17486-AT5G47310,2-3,2-3,+IR,N,N
AT4G17530-AT5G472002-3+IR,AT4G17530-AT5G47200,2-3,2-3,+IR,Y,Y
AT4G17530-AT5G472003-4+IR,AT4G17530-AT5G47200,3-4,3-4,+IR,N,Y
AT4G17530-AT5G472004-5+IR,AT4G17530-AT5G47200,4-5,4-5,+IR,N,Y
AT4G17530-AT5G472005-6+IR,AT4G17530-AT5G47200,5-6,5-6,+IR,N,N
AT4G17530-AT5G472006-7+IR,AT4G17530-AT5G47200,6-7,6-7,+IR,N,N
AT4G17530-AT5G472007-8+IR,AT4G17530-AT5G47200,7-8,7-8,+IR,Y,Y
AT4G17615-AT5G471006-7+IR,AT4G17615-AT5G47100,6-7,6-7,+IR,N,N
AT4G17615-AT5G471007-8+IR,AT4G17615-AT5G47100,7-8,7-8,+IR,N,N
AT4G17615-AT5G471008-9+IR,AT4G17615-AT5G47100,8-9,8-9,+IR,N,N
AT4G17640-AT5G470801-2-ALTA,AT4G17640-AT5G47080,1-2,1-2,-ALTA,N,N
AT4G17640-AT5G470801-2+IR,AT4G17640-AT5G47080,1-2,1-2,+IR,N,Y
AT4G17640-AT5G470802-3-ALTA,AT4G17640-AT5G47080,2-3,2-3,-ALTA,Y,Y
AT4G17640-AT5G470802-3+IR,AT4G17640-AT5G47080,2-3,2-3,+IR,N,N
AT4G17640-AT5G470803-4-ALTA,AT4G17640-AT5G47080,3-4,3-4,-ALTA,N,N
AT4G17640-AT5G470803-4+IR,AT4G17640-AT5G47080,3-4,3-4,+IR,N,N
AT4G17640-AT5G470804-5+IR,AT4G17640-AT5G47080,4-5,4-5,+IR,N,Y
AT4G17660-AT5G470701-2+IR,AT4G17660-AT5G47070,1-2,1-2,+IR,N,N
AT4G17660-AT5G470702-3+IR,AT4G17660-AT5G47070,2-3,2-3,+IR,N,N
AT4G17660-AT5G470703-4+IR,AT4G17660-AT5G47070,3-4,3-4,+IR,N,N
AT4G17670-AT5G470601-2+IR,AT4G17670-AT5G47060,1-2,1-2,+IR,Y,Y
AT4G17720-AT5G468702-3+IR,AT4G17720-AT5G46870,2-3,2-3,+IR,N,N
AT4G17900-AT5G467102-3+IR,AT4G17900-AT5G46710,2-3,2-3,+IR,N,Y
AT4G17950-AT5G466401-2-ALTD,AT4G17950-AT5G46640,1-2,1-2,-ALTD,N,N
AT4G17950-AT5G466401-2+IR,AT4G17950-AT5G46640,1-2,1-2,+IR,N,Y
AT4G17950-AT5G466402-3+IR,AT4G17950-AT5G46640,2-3,2-3,+IR,N,Y
AT4G18170-AT5G463502-3+IR,AT4G18170-AT5G46350,2-3,2-3,+IR,N,N
AT4G18290-AT5G462401-2+IR,AT4G18290-AT5G46240,1-2,1-2,+IR,N,N
AT4G18290-AT5G462404-5+IR,AT4G18290-AT5G46240,4-5,4-5,+IR,N,N
AT4G18290-AT5G462405-6+IR,AT4G18290-AT5G46240,5-6,5-6,+IR,N,N
AT4G18290-AT5G462406-7+IR,AT4G18290-AT5G46240,6-7,6-7,+IR,N,N
AT4G18375-AT5G461902-3+IR,AT4G18375-AT5G46190,2-3,2-3,+IR,N,N
AT4G18375-AT5G461904-5-ALTA,AT4G18375-AT5G46190,4-5,3-4,-ALTA,N,N
AT4G18375-AT5G461904-5+IR,AT4G18375-AT5G46190,4-5,3-4,+IR,N,N
AT4G18375-AT5G461907-8+IR,AT4G18375-AT5G46190,7-8,6-7,+IR,N,N
AT4G18640-AT5G4584012-13+IR,AT4G18640-AT5G45840,12-13,13-14,+IR,N,N
AT4G18880-AT5G457101-2+IR,AT4G18880-AT5G45710,1-2,2-3,+IR,N,Y
AT4G18970-AT5G456701-2-ALTA,AT4G18970-AT5G45670,1-2,1-2,-ALTA,N,N
AT4G18970-AT5G456701-2+IR,AT4G18970-AT5G45670,1-2,1-2,+IR,N,N
AT4G18970-AT5G456702-3+IR,AT4G18970-AT5G45670,2-3,2-3,+IR,N,N
AT4G18970-AT5G456703-4+IR,AT4G18970-AT5G45670,3-4,3-4,+IR,N,N
AT4G18970-AT5G456704-5-ALTA,AT4G18970-AT5G45670,4-5,4-5,-ALTA,N,N
AT4G18970-AT5G456704-5+IR,AT4G18970-AT5G45670,4-5,4-5,+IR,N,N
AT4G19040-AT5G455601-2+IR,AT4G19040-AT5G45560,1-2,1-2,+IR,N,N
AT4G19040-AT5G4556011-12-ALTA,AT4G19040-AT5G45560,11-12,11-12,-ALTA,N,N
AT4G19040-AT5G4556011-12+IR,AT4G19040-AT5G45560,11-12,11-12,+IR,N,N
AT4G19040-AT5G4556018-19+IR,AT4G19040-AT5G45560,18-19,18-19,+IR,N,N
AT4G19040-AT5G455605-6-ALTA,AT4G19040-AT5G45560,5-6,5-6,-ALTA,N,N
AT4G19040-AT5G455605-6+IR,AT4G19040-AT5G45560,5-6,5-6,+IR,N,N
AT4G19040-AT5G455606-7+IR,AT4G19040-AT5G45560,6-7,6-7,+IR,N,N
AT4G19040-AT5G455609-10+ALTD,AT4G19040-AT5G45560,9-10,9-10,+ALTD,N,N
AT4G19040-AT5G455609-10+IR,AT4G19040-AT5G45560,9-10,9-10,+IR,N,N
AT4G19230-AT5G453404-5+IR,AT4G19230-AT5G45340,4-5,4-5,+IR,N,N
AT4G19230-AT5G453406-7-ALTD,AT4G19230-AT5G45340,6-7,5-6,-ALTD,N,N
AT4G19230-AT5G453406-7+IR,AT4G19230-AT5G45340,6-7,5-6,+IR,N,N
AT4G19410-AT5G4528010-11+IR,AT4G19410-AT5G45280,10-11,10-11,+IR,N,N
AT4G19410-AT5G4528011-12+IR,AT4G19410-AT5G45280,11-12,11-12,+IR,N,N
AT4G19410-AT5G4528012-13+IR,AT4G19410-AT5G45280,12-13,12-13,+IR,Y,Y
AT4G19410-AT5G452802-3+IR,AT4G19410-AT5G45280,2-3,2-3,+IR,Y,Y
AT4G19410-AT5G452804-5+IR,AT4G19410-AT5G45280,4-5,4-5,+IR,N,N
AT4G19410-AT5G452806-7+IR,AT4G19410-AT5G45280,6-7,6-7,+IR,N,N
AT4G19410-AT5G452807-8-ALTA,AT4G19410-AT5G45280,7-8,7-8,-ALTA,N,N
AT4G19410-AT5G452807-8+ALTA,AT4G19410-AT5G45280,7-8,7-8,+ALTA,N,N
AT4G19410-AT5G452807-8+IR,AT4G19410-AT5G45280,7-8,7-8,+IR,N,N
AT4G19600-AT5G451904-5-ALTA,AT4G19600-AT5G45190,4-5,5-6,-ALTA,N,N
AT4G19600-AT5G451904-5+IR,AT4G19600-AT5G45190,4-5,5-6,+IR,N,N
AT4G19600-AT5G451905-6+IR,AT4G19600-AT5G45190,5-6,6-7,+IR,Y,Y
AT4G19600-AT5G451906-7+IR,AT4G19600-AT5G45190,6-7,7-8,+IR,N,Y
AT4G19640-AT5G451302-3+IR,AT4G19640-AT5G45130,2-3,2-3,+IR,N,N
AT4G19640-AT5G451303-4+IR,AT4G19640-AT5G45130,3-4,3-4,+IR,Y,Y
AT4G19640-AT5G451305-6+IR,AT4G19640-AT5G45130,5-6,5-6,+IR,N,Y
AT4G19640-AT5G451306-7+IR,AT4G19640-AT5G45130,6-7,6-7,+IR,Y,Y
AT4G19660-AT5G451101-2+IR,AT4G19660-AT5G45110,1-2,1-2,+IR,N,Y
AT4G19660-AT5G451102-3+IR,AT4G19660-AT5G45110,2-3,2-3,+IR,Y,Y
AT4G19660-AT5G451103-4+IR,AT4G19660-AT5G45110,3-4,3-4,+IR,N,Y
AT4G20430-AT5G445303-4+IR,AT4G20430-AT5G44530,3-4,3-4,+IR,N,N
AT4G20430-AT5G445305-6-ALTA,AT4G20430-AT5G44530,5-6,5-6,-ALTA,N,N
AT4G20430-AT5G445306-7+IR,AT4G20430-AT5G44530,6-7,6-7,+IR,N,N
AT4G20430-AT5G445307-8+IR,AT4G20430-AT5G44530,7-8,7-8,+IR,N,N
AT4G20430-AT5G445308-9+IR,AT4G20430-AT5G44530,8-9,8-9,+IR,N,N
AT4G20430-AT5G445309-10-ALTA,AT4G20430-AT5G44530,9-10,9-10,-ALTA,N,N
AT4G20430-AT5G445309-10+ALTD,AT4G20430-AT5G44530,9-10,9-10,+ALTD,N,N
AT4G20430-AT5G445309-10+IR,AT4G20430-AT5G44530,9-10,9-10,+IR,N,N
AT4G24390-AT5G499802-3+IR,AT4G24390-AT5G49980,2-3,2-3,+IR,Y,Y
AT4G24630-AT5G500203-4+IR,AT4G24630-AT5G50020,3-4,4-5,+IR,N,Y
AT4G24630-AT5G500204-5+ALTA,AT4G24630-AT5G50020,4-5,5-6,+ALTA,N,N
AT4G24630-AT5G500204-5+IR,AT4G24630-AT5G50020,4-5,5-6,+IR,N,N
AT4G24810-AT5G503301-2+ALTD,AT4G24810-AT5G50330,1-2,1-2,+ALTD,N,N
AT4G24810-AT5G503301-2+IR,AT4G24810-AT5G50330,1-2,1-2,+IR,N,N
AT4G24810-AT5G503302-3+IR,AT4G24810-AT5G50330,2-3,2-3,+IR,N,N
AT4G24810-AT5G503307-8+ALTD,AT4G24810-AT5G50330,7-8,7-8,+ALTD,N,N
AT4G24810-AT5G503307-8+IR,AT4G24810-AT5G50330,7-8,7-8,+IR,N,Y
AT4G24810-AT5G503308-9-ALTD,AT4G24810-AT5G50330,8-9,8-9,-ALTD,N,N
AT4G24810-AT5G503308-9+IR,AT4G24810-AT5G50330,8-9,8-9,+IR,N,N
AT4G24810-AT5G503309-10-ALTD,AT4G24810-AT5G50330,9-10,9-10,-ALTD,N,N
AT4G24810-AT5G503309-10+IR,AT4G24810-AT5G50330,9-10,9-10,+IR,N,Y
AT4G24940-AT5G505803-4+IR,AT4G24940-AT5G50580,3-4,3-4,+IR,N,N
AT4G24940-AT5G505804-5+ALTD,AT4G24940-AT5G50580,4-5,4-5,+ALTD,N,N
AT4G24970-AT5G507801-2+IR,AT4G24970-AT5G50780,1-2,1-2,+IR,N,N
AT4G24970-AT5G5078012-13+IR,AT4G24970-AT5G50780,12-13,12-13,+IR,N,N
AT4G24970-AT5G507807-8+IR,AT4G24970-AT5G50780,7-8,7-8,+IR,N,N
AT4G24970-AT5G507809-10+IR,AT4G24970-AT5G50780,9-10,9-10,+IR,N,N
AT4G25100-AT5G511002-3+IR,AT4G25100-AT5G51100,2-3,4-5,+IR,N,N
AT4G25150-AT5G512601-2+IR,AT4G25150-AT5G51260,1-2,1-2,+IR,N,N
AT4G25150-AT5G512602-3+IR,AT4G25150-AT5G51260,2-3,2-3,+IR,N,N
AT4G25420-AT5G518101-2+IR,AT4G25420-AT5G51810,1-2,1-2,+IR,N,N
AT4G25440-AT5G519803-4-ALTA,AT4G25440-AT5G51980,3-4,2-3,-ALTA,Y,Y
AT4G25440-AT5G519804-5+IR,AT4G25440-AT5G51980,4-5,3-4,+IR,N,N
AT4G25440-AT5G519807-8+IR,AT4G25440-AT5G51980,7-8,6-7,+IR,N,N
AT4G25440-AT5G519808-9+IR,AT4G25440-AT5G51980,8-9,7-8,+IR,N,N
AT4G25440-AT5G519809-10-ALTA,AT4G25440-AT5G51980,9-10,8-9,-ALTA,N,N
AT4G25440-AT5G519809-10+IR,AT4G25440-AT5G51980,9-10,8-9,+IR,N,N
AT4G25500-AT5G520402-3+ALTA,AT4G25500-AT5G52040,2-3,2-3,+ALTA,N,Y
AT4G25500-AT5G520402-3+ALTD,AT4G25500-AT5G52040,2-3,2-3,+ALTD,N,Y
AT4G25500-AT5G520402-3+IR,AT4G25500-AT5G52040,2-3,2-3,+IR,N,Y
AT4G25500-AT5G520403-4+IR,AT4G25500-AT5G52040,3-4,3-4,+IR,N,N
AT4G25500-AT5G520404-5+IR,AT4G25500-AT5G52040,4-5,4-5,+IR,N,Y
AT4G25620-AT5G524301-2+IR,AT4G25620-AT5G52430,1-2,1-2,+IR,N,Y
AT4G25700-AT5G525701-2+IR,AT4G25700-AT5G52570,1-2,1-2,+IR,N,N
AT4G25700-AT5G525702-3+IR,AT4G25700-AT5G52570,2-3,2-3,+IR,N,N
AT4G25700-AT5G525703-4+IR,AT4G25700-AT5G52570,3-4,3-4,+IR,N,N
AT4G25700-AT5G525704-5+IR,AT4G25700-AT5G52570,4-5,4-5,+IR,Y,Y
AT4G25700-AT5G525705-6-ALTA,AT4G25700-AT5G52570,5-6,5-6,-ALTA,N,N
AT4G25700-AT5G525705-6+IR,AT4G25700-AT5G52570,5-6,5-6,+IR,N,N
AT4G25700-AT5G525706-7+IR,AT4G25700-AT5G52570,6-7,6-7,+IR,N,Y
AT4G25800-AT5G575805-6+IR,AT4G25800-AT5G57580,5-6,5-6,+IR,N,N
AT4G25800-AT5G575806-7+IR,AT4G25800-AT5G57580,6-7,6-7,+IR,N,N
AT4G25800-AT5G575807-8+IR,AT4G25800-AT5G57580,7-8,7-8,+IR,N,N
AT4G25870-AT5G572705-6+IR,AT4G25870-AT5G57270,5-6,6-7,+IR,N,N
AT4G25870-AT5G572706-7+IR,AT4G25870-AT5G57270,6-7,7-8,+IR,N,N
AT4G25870-AT5G572707-8+IR,AT4G25870-AT5G57270,7-8,8-9,+IR,N,N
AT4G25870-AT5G572708-9+IR,AT4G25870-AT5G57270,8-9,9-10,+IR,Y,Y
AT4G25990-AT5G571801-2-ALTA,AT4G25990-AT5G57180,1-2,1-2,-ALTA,N,N
AT4G25990-AT5G571801-2+IR,AT4G25990-AT5G57180,1-2,1-2,+IR,Y,Y
AT4G26060-AT5G570604-5+IR,AT4G26060-AT5G57060,4-5,4-5,+IR,N,N
AT4G26080-AT5G570501-2-ALTA,AT4G26080-AT5G57050,1-2,1-2,-ALTA,N,N
AT4G26080-AT5G570501-2+IR,AT4G26080-AT5G57050,1-2,1-2,+IR,N,N
AT4G26080-AT5G570502-3+IR,AT4G26080-AT5G57050,2-3,2-3,+IR,N,N
AT4G26080-AT5G570503-4+IR,AT4G26080-AT5G57050,3-4,3-4,+IR,N,Y
AT4G26150-AT5G568601-2+IR,AT4G26150-AT5G56860,1-2,1-2,+IR,N,Y
AT4G26150-AT5G568602-3+IR,AT4G26150-AT5G56860,2-3,2-3,+IR,Y,Y
AT4G26270-AT5G566301-2+IR,AT4G26270-AT5G56630,1-2,1-2,+IR,N,N
AT4G26270-AT5G5663010-11+IR,AT4G26270-AT5G56630,10-11,8-9,+IR,N,N
AT4G26430-AT5G562806-7+IR,AT4G26430-AT5G56280,6-7,6-7,+IR,N,N
AT4G26430-AT5G562807-8+IR,AT4G26430-AT5G56280,7-8,7-8,+IR,N,N
AT4G26430-AT5G562808-9+IR,AT4G26430-AT5G56280,8-9,8-9,+IR,N,Y
AT4G26480-AT5G561401-2+IR,AT4G26480-AT5G56140,1-2,1-2,+IR,Y,Y
AT4G26480-AT5G561402-3+IR,AT4G26480-AT5G56140,2-3,2-3,+IR,Y,Y
AT4G26480-AT5G561403-4+IR,AT4G26480-AT5G56140,3-4,3-4,+IR,N,Y
AT4G26480-AT5G561404-5-ALTA,AT4G26480-AT5G56140,4-5,4-5,-ALTA,N,N
AT4G26480-AT5G561404-5+IR,AT4G26480-AT5G56140,4-5,4-5,+IR,N,Y
AT4G26480-AT5G561405-6-ALTA,AT4G26480-AT5G56140,5-6,5-6,-ALTA,N,N
AT4G26480-AT5G561406-7+IR,AT4G26480-AT5G56140,6-7,6-7,+IR,N,N
