pair	j1	j2	class	g1r1alt	g1r1cons	g1r2alt	g1r2cons	g1r3alt	g1r3cons	g2r1alt	g2r1cons	g2r2alt	g2r2cons	g2r3alt	g2r3cons	Locus1	Locus2
AT1G09440-AT1G56720	2-3	1-2	+IR	2	107	5	115	11	173	0	97	0	117	0	190	CDS	CDS
AT1G09440-AT1G56720	3-4	2-3	+IR	0	118	0	115	0	187	5	102	13	150	8	251	CDS	CDS
AT1G09440-AT1G56720	4-5	3-4	+IR	14	91	5	82	17	181	0	167	0	195	0	341	CDS	CDS
AT1G09440-AT1G56720	5-6	4-5	+IR	0	109	0	74	0	151	5	101	12	144	22	216	CDS	CDS
AT1G09440-AT1G56720	6-7	5-6	+IR	0	117	0	137	0	288	2	141	4	168	9	288	CDS	CDS
AT3G12140-AT5G06780	1-2	1-2	+IR	20	112	19	153	16	194	19	93	5	102	23	169	5UTR	5UTR
AT3G12140-AT5G06780	4-5	4-5	+IR	17	124	9	119	17	177	0	94	0	90	0	146	CDS	CDS
AT3G12140-AT5G06780	5-6	5-6	+IR	0	173	0	174	0	352	3	128	2	128	7	219	CDS	CDS
AT3G12140-AT5G06780	6-7	6-7	+IR	14	123	5	150	18	248	6	120	3	119	7	202	CDS	CDS
AT3G12140-AT5G06780	7-8	7-8	+IR	0	143	0	196	0	283	1	163	4	164	3	300	CDS	CDS
AT3G12140-AT5G06780	8-9	8-9	+IR	0	71	0	105	0	156	1	135	3	133	3	287	CDS	CDS
AT1G20200-AT1G75990	8-9	6-7	+IR	5	316	3	267	10	555	0	162	0	125	0	274	CDS	CDS
AT2G47000-AT3G62150	8-9	8-9	+IR	2	9	4	12	5	17	0	32	0	31	0	33	CDS	CDS
AT2G47000-AT3G62150	10-11	10-11	+IR	8	14	11	24	18	29	0	18	0	30	0	53	CDS	CDS
AT2G42300-AT3G57800	1-2	1-2	+IR	0	239	0	237	0	492	14	254	4	305	11	575	CDS	CDS
AT2G42300-AT3G57800	1-2	1-2	-ALTA	0	239	0	237	0	492	3	265	4	305	6	580	CDS	CDS
AT2G42300-AT3G57800	2-3	2-3	+IR	0	238	0	252	0	481	3	307	2	310	5	640	CDS	CDS
AT2G42300-AT3G57800	4-5	6-7	+IR	11	216	1	196	16	388	0	327	0	335	0	609	CDS	CDS
AT2G42300-AT3G57800	5-6	7-8	+IR	147	255	89	224	203	444	54	269	45	275	65	488	CDS	CDS
AT1G23190-AT1G70730	1-2	2-3	-ALTA	0	544	0	534	0	1195	7	1509	5	1193	11	2435	CDS	CDS
AT1G23190-AT1G70730	4-5	5-6	-ALTD	0	650	0	485	0	987	7	1264	2	923	6	1898	CDS	CDS
AT1G23190-AT1G70730	10-11	11-12	+IR	1	489	2	320	2	646	14	1016	5	755	14	1372	CDS	CDS
AT1G23190-AT1G70730	11-12	12-13	+IR	4	579	2	404	1	875	0	1220	0	845	0	1732	CDS	CDS
AT1G23190-AT1G70730	12-13	13-14	+IR	0	736	0	559	0	1164	7	1140	12	813	4	1692	CDS	CDS
AT1G23190-AT1G70730	13-14	14-15	+IR	0	639	0	459	0	941	1	1144	1	874	2	1624	CDS	CDS
AT1G55520-AT3G13445	2-3	2-3	+IR	0	238	0	221	0	362	6	238	1	236	3	463	CDS	CDS
AT1G55520-AT3G13445	3-4	3-4	+IR	0	274	0	256	0	397	1	241	1	223	7	423	CDS	CDS
AT1G55520-AT3G13445	4-5	4-5	+IR	0	213	0	192	0	286	5	331	3	269	6	452	CDS	CDS
AT1G55520-AT3G13445	7-8	7-8	+IR	24	251	34	259	70	385	62	118	64	107	72	169	CDS	CDS
AT1G55520-AT3G13445	8-9	8-9	+IR	21	254	36	272	58	363	101	257	77	156	105	328	CDS	CDS
AT5G11730-AT5G25970	1-2	2-3	+IR	4	70	7	51	10	101	0	0	0	0	0	0	CDS	CDS
AT2G47630-AT3G62860	4-5	4-5	+IR	11	142	1	93	10	230	0	48	0	82	0	78	CDS	CDS
AT2G47630-AT3G62860	5-6	5-6	+IR	15	117	1	123	6	232	6	57	4	62	5	65	CDS	CDS
AT2G47630-AT3G62860	6-7	6-7	+IR	4	174	2	114	1	269	3	51	10	85	15	69	CDS	CDS
AT3G23050-AT4G14550	1-2	1-2	+IR	5	1256	5	1781	3	2798	9	178	4	319	13	452	CDS	CDS
AT3G23050-AT4G14550	2-3	2-3	+IR	373	1405	407	1789	614	2657	17	188	9	299	26	385	CDS	CDS
AT3G23050-AT4G14550	3-4	3-4	+ALTA;+ALTD	0	1226	0	1493	0	2136	5	189	6	283	2	387	CDS	CDS
AT3G23050-AT4G14550	3-4	3-4	+IR	89	1137	92	1401	103	2033	53	141	53	236	67	322	CDS	CDS
AT1G30400-AT2G34660	17-18	16-17	+IR	0	227	0	235	0	323	1	102	1	70	1	88	CDS	CDS
AT1G30400-AT2G34660	18-19	17-18	+IR	0	302	0	242	0	457	4	154	2	109	1	194	CDS	CDS
AT1G30400-AT2G34660	21-22	20-21	+IR	0	225	0	248	0	444	1	129	4	150	6	183	CDS	CDS
AT1G30400-AT2G34660	23-24	22-23	+IR	0	321	0	308	0	469	7	213	1	205	4	266	CDS	CDS
AT3G22220-AT4G15020	2-3	1-2	+IR	4	59	2	80	4	117	0	116	0	114	0	182	CDS	CDS
AT3G22220-AT4G15020	3-4	2-3	+IR	7	108	6	84	2	139	0	148	0	104	0	218	CDS	CDS
AT3G22220-AT4G15020	3-4	2-3	-ALTA	3	112	1	89	1	140	0	148	0	104	0	218	CDS	CDS
AT3G02800-AT5G16480	1-2	1-2	+IR	0	10	0	82	0	38	38	60	62	84	42	113	CDS	CDS
AT3G02800-AT5G16480	1-2	1-2	+ALTA	0	10	0	82	0	38	3	95	16	130	11	144	CDS	CDS
AT3G02800-AT5G16480	4-5	4-5	+IR	2	12	34	52	28	17	5	66	7	90	13	98	CDS	CDS
AT2G17380-AT4G35410	4-5	3-4	+IR	1	372	3	320	2	569	26	120	35	112	28	194	CDS	CDS
AT2G17380-AT4G35410	5-6	4-5	+IR	1	380	1	340	5	618	17	97	26	106	22	190	CDS	CDS
AT2G17380-AT4G35410	6-7	5-6	+IR	2	321	8	370	12	577	0	139	0	135	0	220	CDS	CDS
AT1G33170-AT4G10440	3-4	3-4	+IR	4	279	2	226	8	395	0	0	0	0	0	1	CDS	CDS
AT1G33170-AT4G10440	4-5	4-5	+IR	8	291	7	186	8	422	0	4	0	0	0	1	CDS	CDS
AT5G10650-AT5G24870	3-4	3-4	+IR	0	113	0	105	0	231	9	58	1	91	8	109	CDS	CDS
AT5G10650-AT5G24870	5-6	5-6	+IR	6	99	6	87	12	141	1	43	2	80	6	107	CDS	CDS
AT2G45850-AT3G61310	2-3	1-2	+IR	24	164	13	215	34	254	73	103	63	89	103	164	CDS	CDS
AT2G45850-AT3G61310	3-4	2-3	+IR	22	135	17	197	48	236	2	158	2	113	3	206	CDS	CDS
AT2G45850-AT3G61310	4-5	3-4	+IR	1	168	7	245	8	249	13	89	18	94	31	144	CDS	CDS
AT2G20260-AT4G28750	1-2	1-2	-ALTD;+ALTA	3	8435	7	9602	12	16498	0	44220	0	42338	0	75985	CDS	CDS
AT2G20260-AT4G28750	1-2	1-2	-ALTD	0	8438	0	9609	0	16510	1	44219	2	42336	2	75983	CDS	CDS
AT2G20260-AT4G28750	1-2	1-2	+ALTA	6	8432	2	9607	11	16499	0	44220	0	42338	0	75985	CDS	CDS
AT2G20260-AT4G28750	1-2	1-2	-ALTA	0	8438	0	9609	0	16510	1	44219	5	42333	7	75978	CDS	CDS
AT2G20260-AT4G28750	1-2	1-2	+IR	348	8090	293	9316	544	15966	1171	43049	634	41704	1395	74590	CDS	CDS
AT2G20260-AT4G28750	2-3	2-3	+ALTA	0	8528	0	8817	0	15618	23	39056	18	35781	41	65801	CDS	CDS
AT2G20260-AT4G28750	2-3	2-3	+ALTA;-ALTD	0	8528	0	8817	0	15618	4	39075	16	35783	29	65813	CDS	CDS
AT2G20260-AT4G28750	2-3	2-3	-ALTA;+ALTD	0	8528	0	8817	0	15618	1	39078	3	35796	4	65838	CDS	CDS
AT2G20260-AT4G28750	2-3	2-3	+IR	109	8419	75	8742	137	15481	367	38712	226	35573	464	65378	CDS	CDS
AT2G20260-AT4G28750	2-3	2-3	-ALTA	4	8524	1	8816	5	15613	6	39073	8	35791	6	65836	CDS	CDS
AT2G37040-AT3G53260	1-2	1-2	+IR	13	804	3	497	27	1259	14	1020	3	857	12	1687	CDS	CDS
AT4G10730-AT4G24100	2-3	1-2	+IR	2	207	1	226	1	330	0	48	0	45	0	72	CDS	CDS
AT4G10730-AT4G24100	6-7	5-6	+IR	7	161	15	211	17	244	0	82	0	50	0	93	CDS	CDS
AT4G10730-AT4G24100	7-8	6-7	+IR	7	156	7	205	5	241	6	57	7	47	4	62	CDS	CDS
AT4G10730-AT4G24100	7-8	6-7	+ALTA	7	156	5	207	6	240	5	58	14	40	10	56	CDS	CDS
AT2G42290-AT3G57830	1-2	1-2	+IR	0	11	0	20	0	39	27	22	6	23	29	46	CDS	CDS
AT2G43810-AT3G59810	3-4	2-3	+IR	16	273	18	217	28	504	9	355	4	359	10	695	CDS	CDS
AT3G05030-AT5G27150	2-3	2-3	+IR	12	193	8	217	14	334	4	411	3	365	1	575	CDS	CDS
AT3G05030-AT5G27150	3-4	3-4	+IR	0	207	0	162	0	265	6	456	1	414	3	676	CDS	CDS
AT3G05030-AT5G27150	4-5	4-5	+IR	1	272	3	185	3	285	12	386	6	409	13	755	CDS	CDS
AT3G05030-AT5G27150	5-6	5-6	+IR	52	156	50	127	60	210	0	528	0	406	0	729	CDS	CDS
AT3G05030-AT5G27150	6-7	6-7	+IR	0	199	0	191	0	360	3	431	6	349	12	646	CDS	CDS
AT3G05030-AT5G27150	7-8	7-8	+IR	1	185	2	131	1	211	5	548	6	440	7	835	CDS	CDS
AT3G05030-AT5G27150	8-9	8-9	+IR	0	174	0	157	0	247	3	423	1	357	2	631	CDS	CDS
AT3G05030-AT5G27150	10-11	10-11	+IR	0	195	0	191	0	335	6	506	1	448	2	850	CDS	CDS
AT3G05030-AT5G27150	14-15	13-14	+IR	123	225	56	205	132	348	1	709	1	557	4	1012	CDS	CDS
AT1G66740-AT5G38110	1-2	1-2	+IR	8	131	8	103	31	208	0	95	0	95	0	155	CDS	CDS
AT3G48440-AT5G63260	4-5	5-6	+ALTD	1	40	1	31	2	55	0	43	0	57	0	97	CDS	CDS
AT3G48440-AT5G63260	4-5	5-6	+IR	2	39	2	30	6	51	2	41	3	54	4	93	CDS	CDS
AT3G48440-AT5G63260	5-6	6-7	+IR	1	34	5	21	4	45	11	64	3	96	1	139	CDS	CDS
AT2G43750-AT3G59760	2-3	2-3	+IR	13	3228	16	3153	14	6538	0	333	0	323	0	537	CDS	CDS
AT2G43750-AT3G59760	4-5	4-5	+IR	8	3233	10	2828	19	5840	6	313	4	307	1	543	CDS	CDS
AT2G43750-AT3G59760	5-6	5-6	+ALTD	0	3516	0	3200	0	5911	4	344	4	304	1	580	CDS	CDS
AT2G43750-AT3G59760	5-6	5-6	+IR	1	3515	1	3199	8	5903	25	323	9	299	19	562	CDS	CDS
AT2G43750-AT3G59760	6-7	6-7	+IR	6	2705	9	2579	15	4913	0	355	0	296	0	545	CDS	CDS
AT2G43750-AT3G59760	7-8	7-8	+IR	9	2977	5	2565	23	4657	0	417	0	284	0	493	CDS	CDS
AT2G43750-AT3G59760	8-9	8-9	+IR	7	1990	11	1580	16	2941	0	254	0	178	0	388	CDS	CDS
AT1G22650-AT1G72000	2-3	1-2	+IR	4	100	3	105	4	169	0	0	0	0	0	0	CDS	CDS
AT1G22650-AT1G72000	3-4	2-3	+IR	2	52	3	49	6	92	0	0	0	0	0	0	CDS	CDS
AT1G22650-AT1G72000	4-5	3-4	+IR	32	72	19	92	65	126	0	0	0	1	0	2	CDS	CDS
AT2G26190-AT4G33050	3-4	3-4	+IR	3	121	2	307	13	262	5	95	3	186	28	151	CDS	CDS
AT2G26190-AT4G33050	5-6	4-5	+IR	1	145	1	381	28	364	1	149	7	200	27	262	CDS	CDS
AT2G26190-AT4G33050	6-7	5-6	+IR	3	159	6	467	54	413	6	146	16	231	51	263	CDS	CDS
AT2G26190-AT4G33050	7-8	6-7	-ALTD	0	214	0	468	0	531	10	155	11	182	21	210	CDS	CDS
AT2G26190-AT4G33050	7-8	6-7	+IR	25	189	9	459	113	418	15	150	12	181	29	202	CDS	CDS
AT2G26190-AT4G33050	8-9	7-8	+IR	17	221	11	708	106	748	1	144	2	215	21	288	CDS	CDS
AT1G07630-AT2G28890	2-3	2-3	+IR	0	48	0	71	0	98	1	157	1	205	2	297	CDS	CDS
AT1G07630-AT2G28890	3-4	3-4	+IR	2	72	3	93	1	89	1	71	1	85	7	104	CDS	CDS
AT1G52730-AT3G15610	2-3	1-2	+IR	0	244	0	224	0	395	4	187	4	185	6	287	CDS	CDS
AT1G52730-AT3G15610	3-4	2-3	+IR	25	199	3	199	15	333	0	162	0	160	0	249	CDS	CDS
AT1G52730-AT3G15610	3-4	2-3	-ALTA	0	224	0	202	0	348	1	161	3	157	2	247	CDS	CDS
AT1G52730-AT3G15610	4-5	3-4	+ALTD	2	184	1	228	3	365	0	139	0	127	0	218	CDS	CDS
AT1G52730-AT3G15610	4-5	3-4	+IR	3	183	4	225	10	358	0	139	0	127	0	218	CDS	CDS
AT1G52730-AT3G15610	6-7	5-6	+IR	9	274	8	205	16	416	0	141	0	192	0	297	CDS	CDS
AT1G52730-AT3G15610	7-8	6-7	+IR	4	422	14	324	26	660	3	185	3	224	3	324	CDS	CDS
AT1G18400-AT1G73830	3-4	3-4	+IR	0	50	0	83	0	77	2	104	7	182	2	174	CDS	CDS
AT1G18400-AT1G73830	4-5	4-5	+IR	9	48	5	74	2	77	5	120	11	169	4	175	CDS	CDS
AT1G52670-AT3G15690	8-9	8-9	+IR	1	357	1	273	6	633	6	461	4	437	4	796	CDS	CDS
AT2G14120-AT4G33650	6-7	6-7	+IR	7	174	1	154	7	291	0	111	0	91	0	171	CDS	CDS
AT2G14120-AT4G33650	11-12	10-11	+IR	1	172	2	152	2	263	0	206	0	156	0	263	CDS	CDS
AT2G14120-AT4G33650	12-13	11-12	+IR	1	141	2	118	4	219	2	195	2	144	3	272	CDS	CDS
AT2G14120-AT4G33650	14-15	13-14	+IR	10	202	5	134	5	247	0	191	0	151	0	277	CDS	CDS
AT2G14120-AT4G33650	14-15	13-14	-ALTA	0	212	0	139	0	252	135	56	114	37	214	63	CDS	CDS
AT2G14120-AT4G33650	18-19	17-18	+IR	0	140	0	181	0	311	2	237	1	153	2	350	CDS	CDS
AT2G14120-AT4G33650	19-20	18-19	+IR	5	122	4	118	2	254	0	225	0	181	0	364	CDS	CDS
AT2G36250-AT3G52750	2-3	2-3	+IR	7	609	5	701	3	1272	2	693	7	478	15	1077	CDS	CDS
AT2G36250-AT3G52750	4-5	4-5	+IR	5	937	2	829	20	1565	8	713	13	494	36	1052	CDS	CDS
AT2G36250-AT3G52750	5-6	5-6	+IR	13	776	6	633	20	1218	8	504	5	358	6	746	CDS	CDS
AT2G36250-AT3G52750	6-7	6-7	+IR	2	759	3	624	10	1272	19	610	9	390	12	880	CDS	CDS
AT2G17640-AT4G35640	2-3	2-3	+IR	7	83	4	84	8	138	0	11	0	11	0	11	CDS	CDS
AT2G17640-AT4G35640	3-4	3-4	+ALTA	0	118	0	103	0	170	3	19	3	6	1	18	CDS	CDS
AT2G17640-AT4G35640	6-7	6-7	-ALTA	16	213	12	135	15	222	0	18	0	20	0	41	CDS	CDS
AT2G17640-AT4G35640	6-7	6-7	+IR	20	209	11	136	24	213	2	16	3	17	3	38	CDS	CDS
AT5G10540-AT5G65620	3-4	3-4	+IR	0	461	0	470	0	831	6	664	5	590	5	981	CDS	CDS
AT5G10540-AT5G65620	3-4	3-4	+ALTA	0	461	0	470	0	831	2	668	1	594	1	985	CDS	CDS
AT5G10540-AT5G65620	4-5	4-5	+IR	7	438	1	418	5	562	0	832	0	835	0	1368	CDS	CDS
AT5G10540-AT5G65620	7-8	7-8	+IR	0	340	0	430	0	647	2	777	2	699	2	1223	CDS	CDS
AT5G10540-AT5G65620	8-9	8-9	+IR	9	301	1	290	8	511	0	779	0	725	0	1041	CDS	CDS
AT5G10540-AT5G65620	9-10	9-10	+IR	0	294	0	262	0	400	3	687	7	593	8	948	CDS	CDS
AT5G10540-AT5G65620	10-11	10-11	+IR	1	324	1	428	2	684	0	737	0	665	0	1063	CDS	CDS
AT5G10540-AT5G65620	12-13	12-13	+IR	0	538	0	497	0	943	2	1315	1	1441	2	2332	CDS	CDS
AT5G10540-AT5G65620	15-16	15-16	+IR	0	370	0	369	0	722	1	1065	2	1040	9	1984	CDS	CDS
AT5G10540-AT5G65620	16-17	16-17	+IR	0	301	0	288	0	561	7	542	5	533	11	1008	CDS	CDS
AT1G54130-AT3G14050	1-2	1-2	+IR	11	312	42	615	33	619	0	82	0	234	0	167	CDS	CDS
AT1G54130-AT3G14050	2-3	2-3	+IR	12	339	41	537	50	548	0	96	0	285	0	190	CDS	CDS
AT1G54130-AT3G14050	3-4	3-4	+IR	0	365	0	572	0	709	4	98	3	298	2	188	CDS	CDS
AT1G54130-AT3G14050	4-5	4-5	+IR	1	565	7	884	4	946	1	133	2	367	6	283	CDS	CDS
AT1G54130-AT3G14050	5-6	5-6	+IR	9	342	6	562	4	743	1	92	17	212	22	130	CDS	CDS
AT3G06830-AT5G49180	1-2	1-2	+IR	20	0	25	0	36	0	0	0	0	0	0	0	CDS	CDS
AT3G06830-AT5G49180	2-3	2-3	+IR	7	0	8	0	10	0	0	0	0	0	0	0	CDS	CDS
AT2G25220-AT4G32000	7-8	7-8	+IR	0	56	0	38	0	71	3	9	1	34	5	61	CDS	CDS
AT2G25220-AT4G32000	9-10	9-10	+IR	5	24	1	20	11	29	0	29	0	23	0	51	CDS	CDS
AT1G10820-AT1G60670	2-3	2-3	+ALTD	8	124	7	151	26	230	0	67	0	55	0	129	CDS	CDS
AT1G10820-AT1G60670	2-3	2-3	+IR	5	127	9	149	10	246	0	67	0	55	0	129	CDS	CDS
AT1G10820-AT1G60670	5-6	5-6	+IR	31	82	49	79	64	107	17	75	4	62	15	133	CDS	CDS
AT1G10820-AT1G60670	6-7	6-7	+ALTA;-ALTD	7	187	5	191	8	320	0	69	0	31	0	101	CDS	CDS
AT1G10820-AT1G60670	6-7	6-7	-ALTA	32	162	33	163	44	284	0	69	0	31	0	101	CDS	CDS
AT1G10820-AT1G60670	6-7	6-7	+IR	2	192	2	194	1	327	15	54	3	28	19	82	CDS	CDS
AT1G10820-AT1G60670	7-8	7-8	+IR	0	154	0	151	0	261	21	44	7	33	32	72	CDS	CDS
AT1G49730-AT3G19300	2-3	2-3	+IR	3	251	1	215	4	396	0	16	0	14	0	10	CDS	CDS
AT1G49730-AT3G19300	2-3	2-3	-ALTA	18	236	21	195	45	355	0	16	0	14	0	10	CDS	CDS
AT1G49730-AT3G19300	7-8	7-8	-ALTA	1	280	2	253	5	490	0	16	0	12	0	21	CDS	CDS
AT1G49730-AT3G19300	8-9	8-9	+IR	15	232	12	231	34	466	0	24	0	6	0	25	CDS	CDS
AT1G10290-AT1G59610	1-2	1-2	+IR	0	161	0	172	0	293	2	166	1	197	3	285	CDS	CDS
AT1G10290-AT1G59610	3-4	3-4	+ALTD	0	349	0	307	0	555	2	266	2	293	5	460	CDS	CDS
AT1G10290-AT1G59610	4-5	4-5	+IR	5	240	1	285	5	415	0	315	0	320	0	496	CDS	CDS
AT1G10290-AT1G59610	6-7	6-7	+IR	0	251	0	211	0	347	2	260	4	340	2	508	CDS	CDS
AT1G10290-AT1G59610	11-12	11-12	+IR	11	191	3	214	10	333	0	219	0	286	0	429	CDS	CDS
AT1G10290-AT1G59610	11-12	11-12	-ALTA	1	201	1	216	1	342	0	219	0	286	0	429	CDS	CDS
AT1G10290-AT1G59610	13-14	13-14	+IR	0	277	0	279	0	445	4	240	4	255	5	407	CDS	CDS
AT1G10290-AT1G59610	14-15	14-15	+IR	1	330	2	320	3	573	1	288	2	343	1	496	CDS	CDS
AT1G10290-AT1G59610	15-16	15-16	+ALTA	0	479	0	513	0	918	6	425	10	533	13	783	CDS	CDS
AT1G10290-AT1G59610	15-16	15-16	-ALTD;+ALTA	0	479	0	513	0	918	1	430	4	539	2	794	CDS	CDS
AT1G10290-AT1G59610	15-16	15-16	+IR	3	476	2	511	7	911	20	411	20	523	32	764	CDS	CDS
AT1G10290-AT1G59610	17-18	17-18	+IR	8	364	2	359	3	573	0	513	0	481	0	760	CDS	CDS
AT1G10290-AT1G59610	18-19	18-19	+IR	3	441	8	439	6	642	0	516	0	501	0	805	CDS	CDS
AT1G10290-AT1G59610	19-20	19-20	+IR	8	339	7	293	15	519	12	579	16	636	26	991	CDS	CDS
AT1G10290-AT1G59610	20-21	20-21	+IR	1	285	1	299	3	460	0	482	0	581	0	866	CDS	CDS
AT3G07010-AT5G48900	2-3	2-3	+IR	50	323	32	400	69	669	26	341	16	435	32	812	CDS	CDS
AT3G07010-AT5G48900	3-4	3-4	+IR	1	419	5	530	15	883	20	315	6	295	10	583	CDS	CDS
AT3G07010-AT5G48900	4-5	4-5	+IR	9	289	8	361	21	578	0	264	0	282	0	470	CDS	CDS
AT3G07010-AT5G48900	5-6	5-6	+IR	15	415	9	445	10	758	23	315	3	479	18	849	CDS	CDS
AT3G47950-AT5G62670	5-6	5-6	+IR	0	0	0	0	0	0	1	315	1	358	1	709	CDS	CDS
AT3G47950-AT5G62670	8-9	10-11	+IR	0	0	0	1	0	4	6	468	2	422	10	900	CDS	CDS
AT3G47950-AT5G62670	9-10	11-12	+IR	0	1	0	4	0	7	1	677	1	650	1	1562	CDS	CDS
AT3G47950-AT5G62670	10-11	12-13	+IR	0	6	0	5	0	7	6	448	4	406	4	844	CDS	CDS
AT3G47950-AT5G62670	16-17	18-19	+IR	0	2	0	6	0	6	19	528	11	524	48	1054	CDS	CDS
AT3G47950-AT5G62670	17-18	19-20	+IR	0	9	0	2	0	7	2	536	3	528	2	1089	CDS	CDS
AT3G47950-AT5G62670	18-19	20-21	+IR	0	1	0	3	0	12	2	708	4	761	4	1574	CDS	CDS
AT3G47950-AT5G62670	19-20	21-22	+IR	0	1	0	4	0	9	6	698	2	683	3	1423	CDS	CDS
AT2G46380-AT3G61670	1-2	2-3	+IR	15	24	7	21	10	56	2	76	3	52	1	118	CDS	CDS
AT2G46380-AT3G61670	2-3	3-4	+IR	4	36	1	34	3	53	4	110	1	87	4	206	CDS	CDS
AT2G46380-AT3G61670	3-4	4-5	+IR	0	27	0	28	0	60	1	105	2	88	10	180	CDS	CDS
AT2G46380-AT3G61670	4-5	5-6	+IR	4	18	1	11	8	45	7	110	5	86	16	183	CDS	CDS
AT3G01310-AT5G15070	6-7	6-7	+IR	0	242	0	362	0	497	7	0	4	13	4	15	CDS	CDS
AT3G01310-AT5G15070	8-9	8-9	+IR	4	221	1	370	2	475	0	11	0	6	0	15	CDS	CDS
AT3G01310-AT5G15070	9-10	9-10	+IR	0	338	0	468	0	659	9	10	2	4	4	14	CDS	CDS
AT3G01310-AT5G15070	9-10	9-10	+ALTA	0	338	0	468	0	659	3	16	2	4	1	17	CDS	CDS
AT3G01310-AT5G15070	12-13	12-13	+IR	0	309	0	512	0	598	1	1	3	6	2	14	CDS	CDS
AT3G01310-AT5G15070	13-14	13-14	+IR	0	358	0	640	0	879	4	9	2	20	2	26	CDS	CDS
AT3G01310-AT5G15070	13-14	13-14	+ALTA	1	357	3	637	1	878	0	13	0	22	0	28	CDS	CDS
AT3G01310-AT5G15070	13-14	13-14	-ALTA	1	357	1	639	2	877	0	13	0	22	0	28	CDS	CDS
AT3G01310-AT5G15070	15-16	15-16	-ALTA	22	397	24	589	51	850	0	20	0	12	0	21	CDS	CDS
AT3G01310-AT5G15070	16-17	16-17	+IR	3	303	6	473	9	603	0	13	0	7	0	19	CDS	CDS
AT3G01310-AT5G15070	21-22	21-22	+IR	12	326	14	444	18	544	0	27	0	16	0	14	CDS	CDS
AT3G01310-AT5G15070	28-29	28-29	+IR	26	496	19	794	47	897	0	22	0	13	0	33	CDS	CDS
AT3G01310-AT5G15070	29-30	29-30	+IR	3	318	7	517	7	623	0	9	0	7	0	28	CDS	CDS
AT3G01310-AT5G15070	29-30	29-30	-ALTA	0	321	0	524	0	630	9	0	6	1	23	5	CDS	CDS
AT3G01310-AT5G15070	30-31	30-31	+IR	5	490	9	614	21	868	0	25	0	9	0	34	CDS	CDS
AT2G41210-AT3G56960	6-7	6-7	+IR	17	31	1	15	6	55	0	17	0	6	0	14	CDS	CDS
AT4G26440-AT5G56270	3-4	4-5	+IR	0	0	0	0	0	0	8	77	1	118	2	129	CDS	CDS
AT4G12030-AT4G22840	4-5	3-4	+ALTD	0	457	0	302	0	570	1	65	2	71	1	81	CDS	CDS
AT4G12030-AT4G22840	4-5	3-4	-ALTA	17	440	11	291	14	556	0	66	0	73	0	82	CDS	CDS
AT4G12030-AT4G22840	4-5	3-4	+IR	184	273	108	194	209	361	15	51	21	52	18	64	CDS	CDS
AT4G12030-AT4G22840	5-6	5-6	+IR	6	475	2	287	7	644	0	62	0	43	0	97	CDS	CDS
AT3G10720-AT5G04970	1-2	1-2	+IR	11	503	34	741	87	990	0	0	0	0	0	2	CDS	CDS
AT3G10720-AT5G04970	2-3	2-3	+IR	7	390	16	534	45	665	0	0	0	0	0	0	CDS	CDS
AT3G10720-AT5G04970	3-4	3-4	+IR	18	427	65	610	171	762	0	0	0	0	0	0	CDS	CDS
AT2G22230-AT5G10160	3-4	3-4	+IR	27	590	8	541	19	1165	0	266	0	264	0	513	CDS	CDS
AT3G01520-AT5G14680	1-2	1-2	+IR	39	622	31	734	48	1156	17	227	28	227	42	432	CDS	CDS
AT3G01520-AT5G14680	2-3	2-3	+IR	3	432	6	567	2	722	5	159	2	165	1	330	CDS	CDS
AT3G01520-AT5G14680	3-4	3-4	+IR	11	515	6	538	13	786	1	164	10	191	5	335	CDS	CDS
AT1G05640-AT2G31820	1-2	1-2	+IR	0	7	0	1	0	7	2	151	1	168	7	264	CDS	CDS
AT1G05640-AT2G31820	2-3	2-3	+IR	0	5	0	6	0	12	1	230	5	236	3	384	CDS	CDS
AT1G05640-AT2G31820	2-3	2-3	-ALTA	0	5	0	6	0	12	3	228	1	240	3	384	CDS	CDS
AT3G09690-AT5G02970	2-3	2-3	+ALTA	0	64	0	65	0	139	1	89	4	132	2	166	CDS	CDS
AT3G09690-AT5G02970	2-3	2-3	+IR	7	57	9	56	18	121	1	89	3	133	1	167	CDS	CDS
AT3G09690-AT5G02970	3-4	3-4	+IR	0	32	0	30	0	65	4	79	7	94	21	141	CDS	CDS
AT3G09690-AT5G02970	4-5	4-5	+IR	0	93	0	81	0	163	10	120	8	144	11	203	CDS	CDS
AT2G48150-AT3G63080	3-4	3-4	+IR	0	1	0	0	0	3	12	242	13	281	13	372	CDS	CDS
AT2G48150-AT3G63080	4-5	4-5	+IR	0	6	0	1	0	3	1	197	4	290	1	367	CDS	CDS
AT2G24100-AT4G30780	2-3	2-3	+IR	6	67	4	71	12	107	0	120	0	115	0	176	CDS	CDS
AT2G24100-AT4G30780	4-5	4-5	-ALTA	0	62	0	47	0	84	2	74	1	93	2	163	CDS	CDS
AT2G24100-AT4G30780	5-6	5-6	+IR	1	90	2	58	7	108	11	127	11	113	13	191	CDS	CDS
AT1G06150-AT2G31280	5-6	5-6	+IR	0	0	0	0	0	0	3	51	1	54	3	86	CDS	CDS
AT1G06150-AT2G31280	7-8	7-8	-ALTA	0	0	0	0	0	0	9	56	2	62	5	105	CDS	CDS
AT1G06150-AT2G31280	8-9	8-9	+IR	0	0	0	0	0	0	2	93	4	65	13	122	CDS	CDS
